fitness,energy,latency,cost,qos,resource_utilization,missed_deadlines,completion_time
"[0.0, 0.0, 0.0]",1067.52,68.60561666666666,5,1.0,0.25,0,222.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666665,5,1.0,0.25000000000000006,0,207.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666665,5,1.0,0.25,0,223.88888888888894
"[0.0, 0.0, 0.0]",1067.52,68.49876666666665,5,1.0,0.25000000000000006,0,207.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666665,5,1.0,0.25,0,205.55555555555557
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666665,5,1.0,0.25,0,229.44444444444449
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.54806666666667,5,1.0,0.25,0,216.11111111111114
"[0.0, 0.0, 0.0]",1067.52,68.54806666666667,5,1.0,0.25,0,218.88888888888897
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25,0,208.8888888888889
"[0.0, 0.0, 0.0]",1067.52,68.49876666666665,5,1.0,0.25,0,228.3333333333334
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25,0,222.22222222222223
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,205.55555555555554
"[0.0, 0.0, 0.0]",1067.52,68.49876666666667,5,1.0,0.25000000000000006,0,212.7777777777778
