fitness,energy,latency,cost,qos,resource_utilization,missed_deadlines,completion_time
"[40.18708478835673, 40.797046403113356, 40.38461538461539]",36912.4,56.22670935672515,29,0.2,0.8,40,134.44444444444446
"[29.88583211920785, 29.371825635025992, 30.0]",73169.84,52.84837410192148,37,0.42,1.0,29,106.76691729323306
"[37.39167148462493, 37.572299437357366, 37.84615384615385]",47528.240000000005,54.441117836257334,35,0.26,0.9,37,135.55555555555557
"[41.102276388921005, 42.0, 41.15384615384615]",32511.76,57.83915480367587,26,0.18,0.9,41,136.66666666666666
"[29.0, 28.0, 28.692307692307693]",79093.92,49.89425768588137,33,0.44,0.8,28,112.22222222222223
"[33.66344981229235, 33.30826459507115, 33.92307692307692]",61630.6,52.34338817878027,36,0.34,0.95,33,90.55555555555556
"[40.16860001695921, 40.88426163445327, 40.69230769230769]",35953.240000000005,56.9196253968254,33,0.2,0.9,40,115.55555555555554
"[40.19594212283096, 40.78956425412576, 40.69230769230769]",37372.0,56.16726445279867,33,0.2,0.8,40,113.88888888888889
"[34.60294859045813, 34.35581887055523, 35.0]",58491.240000000005,52.72120200501253,37,0.32,1.0,34,106.76691729323309
"[38.3799110412186, 38.28212478370955, 38.69230769230769]",46918.0,52.13571006683376,33,0.24,0.9,38,113.33333333333334
"[37.43767643363166, 37.328631913433696, 38.0]",49915.4,52.50520442773601,37,0.26,1.0,37,157.22222222222223
"[43.0, 43.919328220411565, 43.69230769230769]",27204.72,57.19822581453633,33,0.14,0.9,43,156.66666666666666
"[36.45755263137609, 36.527018779628186, 37.0]",50946.759999999995,54.08136766917293,37,0.28,1.0,36,92.77777777777777
"[39.28009527994265, 39.588535664540736, 39.69230769230769]",41738.64,54.570112990810344,33,0.22,0.9,39,115.55555555555554
"[40.21736392158677, 40.63611823117267, 40.92307692307692]",38483.56,54.948151587301595,36,0.2,0.95,40,116.1111111111111
"[35.5429530615234, 35.32931511757753, 35.76923076923077]",55378.119999999995,52.51063241436926,34,0.3,0.95,35,112.22222222222223
"[38.33640063828311, 38.54794267808611, 38.69230769230769]",44660.28,54.2476058897243,33,0.24,0.9,38,137.77777777777777
"[38.32003114328222, 38.69641829704461, 38.69230769230769]",43810.88,55.42722940685046,33,0.24,0.9,38,136.66666666666666
"[43.006299576790546, 43.92895412968135, 44.0]",27531.6,57.27470267335004,37,0.14,1.0,43,112.77777777777779
"[40.20110928671092, 40.71908233505828, 40.84615384615385]",37640.12,55.60729285714285,35,0.2,0.9,40,115.55555555555554
"[37.38445225596078, 37.58731032292986, 37.69230769230769]",47153.64,54.560377777777774,33,0.26,0.9,37,136.11111111111111
"[36.43003245376687, 36.70057009791182, 36.92307692307692]",49518.759999999995,55.46021503759399,36,0.28,0.95,36,112.22222222222223
"[39.27453728328824, 39.654731961037584, 39.69230769230769]",41450.240000000005,55.096035756056814,33,0.22,0.9,39,158.88888888888889
"[42.089860703190645, 42.71468305368183, 42.46153846153846]",31867.52,55.572341019214704,30,0.16,0.85,42,158.88888888888889
"[38.30071305782321, 38.857005203399815, 38.0]",42808.479999999996,56.70307585630743,24,0.24,0.9,38,110.55555555555556
"[39.250408177424205, 39.74606041823044, 39.92307692307692]",40198.2,55.82163095238095,36,0.22,0.95,39,158.88888888888889
"[40.18459024228549, 40.794147383273604, 40.84615384615385]",36782.96,56.20367694235588,35,0.2,0.9,40,158.33333333333331
"[37.396901860117325, 37.51506448943755, 37.92307692307692]",47799.64,53.98639206349206,36,0.26,0.95,37,135.0
"[36.46004717744733, 36.52505933504383, 36.92307692307692]",51076.2,54.06580008354219,36,0.28,0.95,36,90.55555555555556
"[39.22826792473193, 39.906554759272694, 39.07692307692308]",39049.36,57.09674197994987,25,0.22,0.85,39,180.55555555555557
"[35.53695258358194, 35.47128070735041, 35.84615384615385]",55066.759999999995,53.63853441938179,35,0.3,0.9,35,133.88888888888889
"[40.2045866962682, 40.72371945450482, 40.69230769230769]",37820.56,55.64413429406851,33,0.2,0.9,40,138.88888888888889
